COD_CLIENTE;CLIENTE;PORTFOLIO;DATAPOS;CATEGORIA;CODIGO;PAPEL;DATACOMPRA;DATAEMISSAO;DATAVCTO;EMISSOR;QTDE_DISP;QTDE_BLOQ;QTDE_TOTAL;PRECO_CUSTO;PRECO;CUSTO_TOTAL;RESULTADO;VALOR_MERC_BRUTO;IRRF;VALOR_MERC_LIQUIDO;AJUSTE_FUT_SWAP;CONTRAPARTE;CUSTODIANTE;CORRETORA;TIPO;PRECO_EXERCICIO;PRINCIPAL;BASE_ATIVO;PC_INDEX_ATIVO;INDEX_ATIVO;PC_TX_ATIVO;TAXA_MTM;CURVA_ATIVO;VALOR_ATIVO;GARANTIA_ATIVO;BASE_PASSIVO;PC_INDEX_PASSIVO;INDEX_PASSIVO;PC_TAXA_PASSIVO;TAXA_MTM_PASSIVO;CURVA_PASSIVO;VALOR_PASSIVO;GARANTIA_PASSIVO;TIT_ASSOC;CODIGO_OPER;VL_FUTURO_ATIVO;VL_FUTURO_PASSIVO;MTM_ACCRUAL;INDEX_ATIVO_PASSIVO;LASTRO;TAXA_OVER;PU_CURVA;TAXA_PAR;AGIO_DESAGIO;DATA_REPAC;VALOR_NOMINAL;TIR;COVERAGECCY;PATRIM_LIQUIDO
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;13/06/2013;15/07/2000;15/08/2040;STNC      ;5400;0;5400;2521,543064;4701,363454;13616332,55;11771030,1;25387362,65;0;25387362,65;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B11881    ;25387362,65;;ACCRUAL;;179416;1,126255375;4701,363454;5,445944757;1413658,21;;0;5,445944757;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;16/08/2012;15/07/2000;15/08/2050;STNC      ;1977;0;1977;2743,12066;5405,911392;5423149,545;5264337,275;10687486,82;0;10687486,82;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;899256;10687486,82;;ACCRUAL;;179417;1,02201741;5405,911392;4,527019158;1910447,25;;0;4,527019158;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;16/08/2012;15/07/2000;15/08/2050;STNC      ;2420;0;2420;2743,125629;5405,919364;6638364,022;6443960,838;13082324,86;0;13082324,86;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;899255;13082324,86;;ACCRUAL;;179417;1,022016186;5405,919364;4,527008415;2338553,61;;0;4,527008415;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;21/12/2016;15/07/2000;15/08/2050;STNC      ;3470;0;3470;3042,472718;4919,657206;10557380,33;6513830,169;17071210,5;0;17071210,5;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B171402   ;17071210,5;;ACCRUAL;;179417;1,101841854;4482,709056;5,95846616;149675,53;;0;5,230004677;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;11/04/2013;15/07/2000;15/08/2050;STNC      ;7131;0;7131;2907,374387;5427,775892;20732486,75;17972983,13;38705469,88;0;38705469,88;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B7014     ;38705469,88;;ACCRUAL;;179417;1,018669982;5427,775892;4,497641963;7046861,29;;0;4,497641963;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;14/06/2012;15/07/2000;15/08/2050;STNC      ;7619;0;7619;2624,410038;5169,34182;19995380,08;19389835,25;39385215,33;0;39385215,33;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;807161;39385215,33;;ACCRUAL;;179417;1,059509702;5169,34182;4,856615983;5560094,18;;0;4,856615983;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;13/06/2013;15/07/2000;15/08/2050;STNC      ;8067;0;8067;2529,949302;4758,049173;20409101,02;17974081,66;38383182,68;0;38383182,68;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B11880    ;38383182,68;;ACCRUAL;;179417;1,130936936;4758,049173;5,487404049;2569131,98;;0;5,487404049;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150824;01/07/2009;15/07/2000;15/08/2024;STNC      ;1399;0;1399;1719,963001;4439,415273;2406228,238;3804513,732;6210741,97;0;6210741,97;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;375612;6210741,97;;ACCRUAL;;34610;1,237158767;4439,24293;6,95436193;-464,43;;0;6,432466487;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150824;24/04/2009;15/07/2000;15/08/2024;STNC      ;6100;0;6100;1682,188399;4439,243166;10261349,23;16818034,08;27079383,31;0;27079383,31;;BMBR    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;365631;27079383,31;;ACCRUAL;;34610;1,29533614;4439,243166;6,953643686;-2023,55;;0;6,953643686;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;04/06/2009;15/07/2000;15/05/2035;STNC      ;9500;0;9500;1670,473558;4141,876158;15869498,8;23478324,7;39347823,5;0;39347823,5;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;372274;39347823,5;;ACCRUAL;;89007;1,275812873;4141,876158;6,778463337;-2214164,62;;0;6,778463337;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-O;NTN OVER;13/08/2024;13/08/2024;14/08/2024;STNC      ;5631;0;5631;4360,804524;4360,804524;24555690,27;-0,003912002;24555690,27;0;24555690,27;;BBDC    ;;;;;24555690,27;252/Exponencial;100;PRE     ;10,39;0;;;;;;;;;;;;;B910304   ;24565324,36;;ACCRUAL;;569475;0;4360,804524;10,39;0;;24555690,27;10,39;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0943;BRAM FIRF CURTO PRAZ;;;;;829346,6715;0;829346,6715;4,746752276;7,5959389;3936703,201;2362963,439;6299666,64;0;6299666,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;41;Taxa de Administração Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-5694,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;17;Diferimento de despesa de Taxa de Fiscalização CVM com vencimento 31/12/24;;13/08/2024;31/12/2024;;;;;;;;;;;23232,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-1754,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;159;Despesa de SELIC (BACEN) com pagamento 14/08/24;;13/08/2024;14/08/2024;;;;;;;;;;;-1453,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;603;Taxa de Gestão Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-1621,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;TESOURARIA;;;;;;;;;;;;;;;;2589,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;PATRIMONIO LIQUIDO;;;;;;;94078365,87;;;;6,04372983;;;;;568584226,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568584226,5
CUST0347       ;NÉOS PREV. COMPLEMENTAR - PLANO CD PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1190;FEF VOTO FIRF CDI CD;;;;;15681140,55;0;15681140,55;0,008872344;2,23167696;139128,47;34856111,6;34995240,07;0;34995240,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48696520,45
CUST0347       ;NÉOS PREV. COMPLEMENTAR - PLANO CD PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2226;PIMCO INCOME FIM IE;;;;;244785,0981;0;244785,0981;1,288447714;2,25274048;315392,8;236044,5;551437,3;0;551437,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48696520,45
CUST0347       ;NÉOS PREV. COMPLEMENTAR - PLANO CD PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0354;VINCI FI RF IMOBI II;;;;;43825,18525;0;43825,18525;25,63750874;119,1976775;1123568,57;4100291,73;5223860,3;0;5223860,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48696520,45
CUST0347       ;NÉOS PREV. COMPLEMENTAR - PLANO CD PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST2315;ITAU FEF CD FICFIA;;;;;3940233,933;0;3940233,933;0,05481908;1,09847826;216000;4112261,31;4328261,31;0;4328261,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48696520,45
CUST0347       ;NÉOS PREV. COMPLEMENTAR - PLANO CD PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0308;SCHR SUST ACOE G FIA;;;;;144389,0692;0;144389,0692;3,215507257;1,5562492;464284,1;-239578,73;224705,37;0;224705,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48696520,45
CUST0347       ;NÉOS PREV. COMPLEMENTAR - PLANO CD PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;1404369,159;0;1404369,159;0;2,35960693;0;3313759,2;3313759,2;0;3313759,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48696520,45
CUST0347       ;NÉOS PREV. COMPLEMENTAR - PLANO CD PE;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-75,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48696520,45
CUST0347       ;NÉOS PREV. COMPLEMENTAR - PLANO CD PE;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-30,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48696520,45
CUST0347       ;NÉOS PREV. COMPLEMENTAR - PLANO CD PE;Carteira Própria;13/08/2024;TESOURARIA;;;;;;;;;;;;;;;;59362,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48696520,45
CUST0347       ;NÉOS PREV. COMPLEMENTAR - PLANO CD PE;Carteira Própria;13/08/2024;PATRIMONIO LIQUIDO;;;;;;;11452639,77;;;;4,251990931;;;;;48696520,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48696520,45
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBB0010;ALM BD FIRF;;;;;21300225,91;0;21300225,91;0;40,26137705;0;857576426,7;857576426,7;0;857576426,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0970;SULAM NEOS FIM CP;;;;;1325361,32;0;1325361,32;18,76959257;25,81673314;24876492;9340007,53;34216499,53;0;34216499,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2226;PIMCO INCOME FIM IE;;;;;244785,0981;0;244785,0981;1,288447714;2,25274048;315392,8;236044,5;551437,3;0;551437,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFML0901;ENNESA FIA;;;;;2433765,423;0;2433765,423;0;12,18034794;0;29644109,66;29644109,66;0;29644109,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBS0725;FII PANAMBY;;;;;14975;0;14975;0;-25,20595222;0;-377459,13;-377459,13;0;-377459,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0308;SCHR SUST ACOE G FIA;;;;;144389,0692;0;144389,0692;3,215507257;1,5562492;464284,1;-239578,73;224705,37;0;224705,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST2315;ITAU FEF CD FICFIA;;;;;3940233,933;0;3940233,933;0,05481908;1,09847826;216000;4112261,31;4328261,31;0;4328261,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1190;FEF VOTO FIRF CDI CD;;;;;15681140,55;0;15681140,55;0,008872344;2,23167696;139128,47;34856111,6;34995240,07;0;34995240,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0354;VINCI FI RF IMOBI II;;;;;143825,1852;0;143825,1852;15,62408653;119,1976775;2247137,14;14896490,91;17143628,05;0;17143628,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;1404369,159;0;1404369,159;0;2,35960693;0;3313759,2;3313759,2;0;3313759,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBV0001;FII GEO GUARARAPES;;;;;2516600;0;2516600;0,096588997;0,12726;243075,87;77186,65;320262,52;0;320262,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;255;PROV PERDA - C.D.B BCO SANTOS;;13/08/2024;13/03/2090;;;;;;;;;;;170174,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-30,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-75,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-1360,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-207,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;255;PROVISÃO  CDB  SANTOS CRED DUVIDOSOS;;13/08/2024;13/03/2090;;;;;;;;;;;-170174,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;TESOURARIA;;;;;;;;;;;;;;;;194539,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;13/08/2024;PATRIMONIO LIQUIDO;;;;;;;16131738,55;;;;60,88182831;;;;;982129736,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982129736,7
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST2315;ITAU FEF CD FICFIA;;;;;4956026,892;0;4956026,892;1,921076713;1,09847826;9520907,85;-4076820,05;5444087,8;0;5444087,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2226;PIMCO INCOME FIM IE;;;;;333917,3931;0;333917,3931;1,326557314;2,25274048;442960,56;309268,67;752229,23;0;752229,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFML0901;ENNESA FIA;;;;;489120,1135;0;489120,1135;0;12,18034794;0;5957653,17;5957653,17;0;5957653,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0212;ALM POTIGUAR FIRF;;;;;3164664,714;0;3164664,714;0;35,90150949;0;113616240,3;113616240,3;0;113616240,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1190;FEF VOTO FIRF CDI CD;;;;;4769447,588;0;4769447,588;0,008323044;2,23167696;39696,32;10604169,97;10643866,29;0;10643866,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0308;SCHR SUST ACOE G FIA;;;;;193662,583;0;193662,583;1,738307601;1,5562492;336645,14;-35257,9;301387,24;0;301387,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;830871,0871;0;830871,0871;0,548229788;2,35960693;455508,28;1505020,9;1960529,18;0;1960529,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-5,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-28,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-195,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-29,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;TESOURARIA;;;;;;;;;;;;;;;;524,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;13/08/2024;PATRIMONIO LIQUIDO;;;;;;;2003853,591;;;;69,20478522;;;;;138676257,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138676257,4
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1190;FEF VOTO FIRF CDI CD;;;;;4769447,588;0;4769447,588;0,008323044;2,23167696;39696,32;10604169,97;10643866,29;0;10643866,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19102307,42
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2226;PIMCO INCOME FIM IE;;;;;333917,3931;0;333917,3931;1,326557314;2,25274048;442960,56;309268,67;752229,23;0;752229,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19102307,42
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST2315;ITAU FEF CD FICFIA;;;;;4956026,892;0;4956026,892;1,921076713;1,09847826;9520907,85;-4076820,05;5444087,8;0;5444087,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19102307,42
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0308;SCHR SUST ACOE G FIA;;;;;193662,583;0;193662,583;1,738307601;1,5562492;336645,14;-35257,9;301387,24;0;301387,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19102307,42
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;830871,0871;0;830871,0871;0,548229788;2,35960693;455508,28;1505020,9;1960529,18;0;1960529,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19102307,42
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-28,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19102307,42
